#model:pLinear_up	end_point_b=0.20
#t	l_1	l_2	l_3	l_2-l_1	l_3-l_1	phase_1	phase_2	phase_3	RePsi_1	RePsi_2	RePsi_3	ImPsi_1	ImPsi_2	ImPsi_3
0.113800	-1692.094894	-1579.184079	3271.278974	112.910815	4963.373868	2.802203	-1.992431	-1.156014	0.179327	-0.755395	-0.143026	-0.507936	-0.338821	0.062978
0.113818	-1692.101882	-1579.189412	3271.291294	112.912470	4963.393176	2.803503	-1.989397	-1.076887	0.178431	-0.756809	-0.137763	-0.507498	-0.336701	0.074175
0.113836	-1692.108870	-1579.194745	3271.303615	112.914125	4963.412485	2.804797	-1.986366	-0.997849	0.177540	-0.758215	-0.131632	-0.507060	-0.334577	0.084920
0.113855	-1692.115858	-1579.200077	3271.315935	112.915781	4963.431793	2.806086	-1.983338	-0.918899	0.176653	-0.759612	-0.124669	-0.506621	-0.332449	0.095147
0.113873	-1692.122846	-1579.205410	3271.328256	112.917436	4963.451102	2.807369	-1.980313	-0.840036	0.175772	-0.761002	-0.116918	-0.506181	-0.330318	0.104792
0.113891	-1692.129835	-1579.210742	3271.340576	112.919093	4963.470411	2.808648	-1.977290	-0.761258	0.174894	-0.762383	-0.108429	-0.505741	-0.328183	0.113795
0.113909	-1692.136823	-1579.216074	3271.352897	112.920749	4963.489720	2.809923	-1.974271	-0.682561	0.174021	-0.763757	-0.099254	-0.505300	-0.326044	0.122098
0.113927	-1692.143812	-1579.221405	3271.365217	112.922406	4963.509029	2.811194	-1.971255	-0.603942	0.173152	-0.765122	-0.089450	-0.504860	-0.323902	0.129649
0.113945	-1692.150801	-1579.226737	3271.377537	112.924064	4963.528338	2.812462	-1.968242	-0.525399	0.172287	-0.766480	-0.079080	-0.504420	-0.321757	0.136403
0.113964	-1692.157790	-1579.232068	3271.389858	112.925722	4963.547647	2.813726	-1.965232	-0.446926	0.171425	-0.767830	-0.068207	-0.503979	-0.319608	0.142315
0.113982	-1692.164779	-1579.237399	3271.402178	112.927380	4963.566957	2.814987	-1.962225	-0.368521	0.170567	-0.769172	-0.056901	-0.503540	-0.317457	0.147349
0.114000	-1692.171768	-1579.242730	3271.414498	112.929039	4963.586266	2.816245	-1.959221	-0.290184	0.169713	-0.770507	-0.045233	-0.503100	-0.315303	0.151477
0.114018	-1692.178758	-1579.248060	3271.426818	112.930697	4963.605576	2.817502	-1.956220	-0.211899	0.168862	-0.771835	-0.033273	-0.502661	-0.313145	0.154666
0.114036	-1692.185748	-1579.253391	3271.439138	112.932357	4963.624886	2.818757	-1.953223	-0.133667	0.168013	-0.773155	-0.021098	-0.502223	-0.310985	0.156900
0.114055	-1692.192737	-1579.258721	3271.451458	112.934017	4963.644196	2.820012	-1.950228	-0.055481	0.167167	-0.774469	-0.008784	-0.501785	-0.308823	0.158164
0.114073	-1692.199728	-1579.264051	3271.463778	112.935677	4963.663506	2.821265	-1.947237	0.022664	0.166324	-0.775776	0.003592	-0.501348	-0.306657	0.158451
0.114091	-1692.206718	-1579.269381	3271.476098	112.937337	4963.682816	2.822518	-1.944248	0.100774	0.165483	-0.777076	0.015952	-0.500912	-0.304489	0.157759
0.114109	-1692.213708	-1579.274710	3271.488418	112.938998	4963.702127	2.823771	-1.941263	0.178854	0.164644	-0.778369	0.028219	-0.500477	-0.302318	0.156091
0.114127	-1692.220699	-1579.280039	3271.500738	112.940659	4963.721437	2.825025	-1.938280	0.256912	0.163806	-0.779656	0.040316	-0.500042	-0.300145	0.153459
0.114145	-1692.227690	-1579.285369	3271.513058	112.942321	4963.740748	2.826279	-1.935300	0.334953	0.162970	-0.780936	0.052168	-0.499608	-0.297969	0.149879
0.114164	-1692.234680	-1579.290697	3271.525378	112.943983	4963.760058	2.827534	-1.932323	0.412983	0.162136	-0.782211	0.063700	-0.499174	-0.295790	0.145373
0.114182	-1692.241672	-1579.296026	3271.537698	112.945645	4963.779369	2.828791	-1.929347	0.491010	0.161302	-0.783479	0.074840	-0.498741	-0.293609	0.139970
0.114200	-1692.248663	-1579.301355	3271.550017	112.947308	4963.798680	2.830050	-1.926375	0.569038	0.160470	-0.784742	0.085518	-0.498309	-0.291424	0.133703
0.114218	-1692.255654	-1579.306683	3271.562337	112.948971	4963.817991	2.831311	-1.923404	0.647075	0.159638	-0.785999	0.095667	-0.497876	-0.289237	0.126611
0.114236	-1692.262646	-1579.312011	3271.574657	112.950635	4963.837303	2.832574	-1.920436	0.725127	0.158807	-0.787250	0.105225	-0.497444	-0.287047	0.118740
0.114255	-1692.269638	-1579.317339	3271.586976	112.952299	4963.856614	2.833839	-1.917469	0.803199	0.157976	-0.788495	0.114130	-0.497012	-0.284854	0.110137
0.114273	-1692.276630	-1579.322666	3271.599296	112.953963	4963.875925	2.835107	-1.914504	0.881299	0.157146	-0.789736	0.122327	-0.496580	-0.282658	0.100858
0.114291	-1692.283622	-1579.327994	3271.611615	112.955628	4963.895237	2.836378	-1.911541	0.959431	0.156315	-0.790970	0.129766	-0.496147	-0.280458	0.090960
0.114309	-1692.290614	-1579.333321	3271.623935	112.957293	4963.914549	2.837653	-1.908579	1.037602	0.155485	-0.792200	0.136398	-0.495714	-0.278256	0.080504
0.114327	-1692.297606	-1579.338648	3271.636254	112.958959	4963.933861	2.838930	-1.905619	1.115817	0.154654	-0.793424	0.142184	-0.495280	-0.276050	0.069558
0.114345	-1692.304599	-1579.343975	3271.648574	112.960624	4963.953173	2.840211	-1.902659	1.194082	0.153823	-0.794643	0.147086	-0.494846	-0.273840	0.058188
0.114364	-1692.311592	-1579.349301	3271.660893	112.962291	4963.972485	2.841495	-1.899701	1.272401	0.152992	-0.795857	0.151074	-0.494410	-0.271627	0.046467
0.114382	-1692.318585	-1579.354628	3271.673212	112.963957	4963.991797	2.842782	-1.896743	1.350779	0.152160	-0.797066	0.154122	-0.493973	-0.269410	0.034468
0.114400	-1692.325578	-1579.359954	3271.685532	112.965624	4964.011110	2.844073	-1.893785	1.429221	0.151328	-0.798270	0.156213	-0.493535	-0.267189	0.022265
0.114418	-1692.332571	-1579.365280	3271.697851	112.967292	4964.030422	2.845367	-1.890828	1.507731	0.150495	-0.799469	0.157333	-0.493095	-0.264964	0.009935
0.114436	-1692.339565	-1579.370605	3271.710170	112.968959	4964.049735	2.846665	-1.887872	1.586312	0.149662	-0.800663	0.157474	-0.492653	-0.262735	-0.002444
0.114455	-1692.346558	-1579.375931	3271.722489	112.970628	4964.069048	2.847965	-1.884915	1.664969	0.148828	-0.801851	0.156637	-0.492209	-0.260501	-0.014795
0.114473	-1692.353552	-1579.381256	3271.734808	112.972296	4964.088361	2.849269	-1.881958	1.743703	0.147994	-0.803035	0.154825	-0.491763	-0.258264	-0.027040
0.114491	-1692.360546	-1579.386581	3271.747127	112.973965	4964.107674	2.850575	-1.879002	1.822518	0.147159	-0.804214	0.152052	-0.491314	-0.256021	-0.039104
0.114509	-1692.367540	-1579.391906	3271.759446	112.975634	4964.126987	2.851884	-1.876044	1.901415	0.146324	-0.805387	0.148333	-0.490862	-0.253774	-0.050910
0.114527	-1692.374535	-1579.397231	3271.771765	112.977304	4964.146300	2.853195	-1.873086	1.980397	0.145488	-0.806555	0.143693	-0.490407	-0.251522	-0.062385
0.114545	-1692.381529	-1579.402555	3271.784084	112.978974	4964.165613	2.854509	-1.870128	2.059464	0.144652	-0.807718	0.138160	-0.489949	-0.249265	-0.073457
0.114564	-1692.388524	-1579.407879	3271.796403	112.980645	4964.184927	2.855824	-1.867168	2.138617	0.143817	-0.808876	0.131769	-0.489487	-0.247003	-0.084056
0.114582	-1692.395519	-1579.413203	3271.808722	112.982315	4964.204241	2.857141	-1.864208	2.217857	0.142981	-0.810028	0.124561	-0.489022	-0.244736	-0.094115
0.114600	-1692.402514	-1579.418527	3271.821041	112.983987	4964.223555	2.858459	-1.861247	2.297182	0.142145	-0.811174	0.116580	-0.488553	-0.242463	-0.103573
0.114618	-1692.409509	-1579.423851	3271.833360	112.985658	4964.242868	2.859777	-1.858285	2.376593	0.141309	-0.812315	0.107877	-0.488080	-0.240185	-0.112370
0.114636	-1692.416504	-1579.429174	3271.845678	112.987330	4964.262183	2.861096	-1.855321	2.456088	0.140474	-0.813450	0.098505	-0.487603	-0.237901	-0.120451
0.114655	-1692.423500	-1579.434497	3271.857997	112.989003	4964.281497	2.862416	-1.852356	2.535665	0.139640	-0.814579	0.088525	-0.487122	-0.235612	-0.127764
0.114673	-1692.430495	-1579.439820	3271.870316	112.990675	4964.300811	2.863735	-1.849390	2.615321	0.138806	-0.815702	0.077997	-0.486636	-0.233318	-0.134266
0.114691	-1692.437491	-1579.445143	3271.882634	112.992348	4964.320126	2.865053	-1.846423	2.695055	0.137974	-0.816819	0.066989	-0.486146	-0.231017	-0.139913
0.114709	-1692.444487	-1579.450465	3271.894953	112.994022	4964.339440	2.866370	-1.843454	2.774862	0.137143	-0.817929	0.055570	-0.485651	-0.228711	-0.144673
0.114727	-1692.451484	-1579.455788	3271.907271	112.995696	4964.358755	2.867685	-1.840484	2.854739	0.136313	-0.819033	0.043810	-0.485151	-0.226399	-0.148513
0.114745	-1692.458480	-1579.461110	3271.919590	112.997370	4964.378070	2.868998	-1.837513	2.934682	0.135485	-0.820130	0.031784	-0.484647	-0.224081	-0.151412
0.114764	-1692.465476	-1579.466432	3271.931908	112.999045	4964.397385	2.870308	-1.834540	3.014686	0.134659	-0.821220	0.019566	-0.484138	-0.221757	-0.153349
0.114782	-1692.472473	-1579.471753	3271.944227	113.000720	4964.416700	2.871616	-1.831565	3.094746	0.133835	-0.822303	0.007234	-0.483624	-0.219428	-0.154314
0.114800	-1692.479470	-1579.477075	3271.956545	113.002395	4964.436015	2.872920	-1.828590	-3.108328	0.133013	-0.823379	-0.005135	-0.483105	-0.217092	-0.154301
0.114818	-1692.486467	-1579.482396	3271.968863	113.004071	4964.455330	2.874220	-1.825613	-3.028171	0.132195	-0.824447	-0.017463	-0.482582	-0.214751	-0.153309
0.114836	-1692.493464	-1579.487717	3271.981181	113.005747	4964.474646	2.875515	-1.822635	-2.947975	0.131379	-0.825508	-0.029675	-0.482053	-0.212404	-0.151344
0.114855	-1692.500462	-1579.493038	3271.993500	113.007424	4964.493961	2.876806	-1.819655	-2.867746	0.130566	-0.826561	-0.041692	-0.481520	-0.210051	-0.148420
0.114873	-1692.507459	-1579.498359	3272.005818	113.009101	4964.513277	2.878092	-1.816675	-2.787490	0.129756	-0.827606	-0.053439	-0.480982	-0.207693	-0.144554
0.114891	-1692.514457	-1579.503679	3272.018136	113.010778	4964.532593	2.879372	-1.813693	-2.707215	0.128950	-0.828643	-0.064844	-0.480440	-0.205329	-0.139771
0.114909	-1692.521455	-1579.508999	3272.030454	113.012456	4964.551909	2.880647	-1.810711	-2.626925	0.128148	-0.829671	-0.075834	-0.479893	-0.202959	-0.134100
0.114927	-1692.528453	-1579.514319	3272.042772	113.014134	4964.571225	2.881914	-1.807728	-2.546629	0.127350	-0.830692	-0.086341	-0.479342	-0.200584	-0.127578
0.114945	-1692.535451	-1579.519639	3272.055090	113.015812	4964.590541	2.883176	-1.804744	-2.466333	0.126556	-0.831703	-0.096298	-0.478786	-0.198204	-0.120245
0.114964	-1692.542450	-1579.524958	3272.067408	113.017491	4964.609858	2.884430	-1.801759	-2.386044	0.125767	-0.832706	-0.105644	-0.478226	-0.195819	-0.112147
0.114982	-1692.549448	-1579.530278	3272.079726	113.019171	4964.629174	2.885677	-1.798774	-2.305769	0.124982	-0.833701	-0.114319	-0.477662	-0.193428	-0.103335
0.115000	-1692.556447	-1579.535597	3272.092044	113.020850	4964.648491	2.886918	-1.795789	-2.225493	0.124201	-0.834686	-0.122272	-0.477095	-0.191033	-0.093861
0.115018	-1692.563446	-1579.540916	3272.104362	113.022530	4964.667808	2.888149	-1.792804	-2.145265	0.123426	-0.835662	-0.129448	-0.476524	-0.188632	-0.083791
0.115036	-1692.570445	-1579.546234	3272.116680	113.024211	4964.687125	2.889373	-1.789818	-2.065069	0.122656	-0.836629	-0.135805	-0.475949	-0.186228	-0.073184
0.115055	-1692.577444	-1579.551553	3272.128997	113.025891	4964.706442	2.890588	-1.786833	-1.984912	0.121891	-0.837587	-0.141303	-0.475371	-0.183818	-0.062107
0.115073	-1692.584444	-1579.556871	3272.141315	113.027573	4964.725759	2.891796	-1.783849	-1.904799	0.121131	-0.838535	-0.145907	-0.474791	-0.181405	-0.050630
0.115091	-1692.591443	-1579.562189	3272.153633	113.029254	4964.745076	2.892995	-1.780864	-1.824737	0.120377	-0.839474	-0.149588	-0.474207	-0.178987	-0.038825
0.115109	-1692.598443	-1579.567507	3272.165950	113.030936	4964.764393	2.894185	-1.777881	-1.744730	0.119628	-0.840403	-0.152324	-0.473621	-0.176566	-0.026765
0.115127	-1692.605443	-1579.572825	3272.178268	113.032618	4964.783711	2.895367	-1.774898	-1.664783	0.118885	-0.841323	-0.154097	-0.473033	-0.174140	-0.014526
0.115145	-1692.612443	-1579.578142	3272.190585	113.034301	4964.803029	2.896541	-1.771916	-1.584901	0.118147	-0.842233	-0.154896	-0.472443	-0.171711	-0.002185
0.115164	-1692.619444	-1579.583459	3272.202903	113.035984	4964.822346	2.897706	-1.768936	-1.505087	0.117415	-0.843134	-0.154715	-0.471851	-0.169279	0.010181
0.115182	-1692.626444	-1579.588776	3272.215220	113.037668	4964.841664	2.898863	-1.765956	-1.425344	0.116689	-0.844025	-0.153557	-0.471257	-0.166844	0.022494
0.115200	-1692.633445	-1579.594093	3272.227538	113.039351	4964.860982	2.900012	-1.762979	-1.345676	0.115968	-0.844906	-0.151428	-0.470662	-0.164405	0.034677
0.115218	-1692.640445	-1579.599410	3272.239855	113.041036	4964.880301	2.901152	-1.760003	-1.266085	0.115252	-0.845778	-0.148342	-0.470066	-0.161964	0.046654
0.115236	-1692.647446	-1579.604726	3272.252173	113.042720	4964.899619	2.902285	-1.757028	-1.186573	0.114543	-0.846640	-0.144318	-0.469469	-0.159520	0.058350
0.115255	-1692.654447	-1579.610042	3272.264490	113.044405	4964.918937	2.903410	-1.754056	-1.107143	0.113838	-0.847493	-0.139381	-0.468872	-0.157073	0.069691
0.115273	-1692.661449	-1579.615358	3272.276807	113.046090	4964.938256	2.904527	-1.751085	-1.027793	0.113139	-0.848336	-0.133561	-0.468274	-0.154625	0.080607
0.115291	-1692.668450	-1579.620674	3272.289124	113.047776	4964.957575	2.905638	-1.748117	-0.948527	0.112445	-0.849170	-0.126897	-0.467676	-0.152174	0.091028
0.115309	-1692.675452	-1579.625990	3272.301441	113.049462	4964.976893	2.906741	-1.745151	-0.869343	0.111756	-0.849994	-0.119428	-0.467078	-0.149721	0.100890
0.115327	-1692.682454	-1579.631305	3272.313759	113.051149	4964.996212	2.907838	-1.742187	-0.790241	0.111072	-0.850810	-0.111202	-0.466480	-0.147266	0.110130
0.115345	-1692.689456	-1579.636620	3272.326076	113.052836	4965.015531	2.908929	-1.739226	-0.711220	0.110393	-0.851616	-0.102271	-0.465883	-0.144810	0.118692
0.115364	-1692.696458	-1579.641935	3272.338393	113.054523	4965.034851	2.910014	-1.736268	-0.632279	0.109719	-0.852413	-0.092690	-0.465286	-0.142352	0.126520
0.115382	-1692.703460	-1579.647250	3272.350710	113.056211	4965.054170	2.911093	-1.733312	-0.553416	0.109049	-0.853201	-0.082519	-0.464690	-0.139892	0.133567
0.115400	-1692.710463	-1579.652564	3272.363027	113.057899	4965.073489	2.912168	-1.730359	-0.474629	0.108383	-0.853980	-0.071823	-0.464095	-0.137432	0.139787
0.115418	-1692.717465	-1579.657878	3272.375344	113.059587	4965.092809	2.913237	-1.727409	-0.395916	0.107722	-0.854751	-0.060668	-0.463501	-0.134970	0.145142
0.115436	-1692.724468	-1579.663192	3272.387660	113.061276	4965.112129	2.914303	-1.724461	-0.317273	0.107064	-0.855513	-0.049123	-0.462909	-0.132507	0.149598
0.115455	-1692.731471	-1579.668506	3272.399977	113.062965	4965.131448	2.915365	-1.721517	-0.238697	0.106410	-0.856266	-0.037262	-0.462317	-0.130043	0.153128
0.115473	-1692.738474	-1579.673820	3272.412294	113.064655	4965.150768	2.916424	-1.718575	-0.160185	0.105760	-0.857012	-0.025158	-0.461726	-0.127578	0.155709
0.115491	-1692.745478	-1579.679133	3272.424611	113.066345	4965.170089	2.917479	-1.715636	-0.081732	0.105113	-0.857749	-0.012887	-0.461137	-0.125112	0.157324
0.115509	-1692.752481	-1579.684446	3272.436928	113.068035	4965.189409	2.918533	-1.712700	-0.003334	0.104469	-0.858478	-0.000527	-0.460550	-0.122646	0.157965
0.115527	-1692.759485	-1579.689759	3272.449244	113.069726	4965.208729	2.919585	-1.709767	0.075013	0.103827	-0.859200	0.011846	-0.459964	-0.120178	0.157626
0.115545	-1692.766489	-1579.695072	3272.461561	113.071417	4965.228050	2.920635	-1.706837	0.153315	0.103188	-0.859914	0.024154	-0.459379	-0.117710	0.156310
0.115564	-1692.773493	-1579.700385	3272.473877	113.073108	4965.247370	2.921684	-1.703909	0.231576	0.102552	-0.860620	0.036320	-0.458796	-0.115241	0.154025
0.115582	-1692.780497	-1579.705697	3272.486194	113.074800	4965.266691	2.922733	-1.700984	0.309801	0.101917	-0.861319	0.048267	-0.458214	-0.112771	0.150785
0.115600	-1692.787501	-1579.711009	3272.498510	113.076492	4965.286012	2.923781	-1.698062	0.387996	0.101285	-0.862010	0.059922	-0.457633	-0.110301	0.146610
0.115618	-1692.794506	-1579.716321	3272.510827	113.078185	4965.305333	2.924830	-1.695143	0.466166	0.100654	-0.862695	0.071210	-0.457054	-0.107829	0.141527
0.115636	-1692.801511	-1579.721633	3272.523143	113.079878	4965.324654	2.925879	-1.692226	0.544318	0.100024	-0.863373	0.082061	-0.456475	-0.105357	0.135568
0.115655	-1692.808515	-1579.726944	3272.535460	113.081571	4965.343975	2.926930	-1.689311	0.622456	0.099396	-0.864044	0.092408	-0.455898	-0.102884	0.128769
0.115673	-1692.815520	-1579.732256	3272.547776	113.083265	4965.363296	2.927981	-1.686399	0.700586	0.098769	-0.864708	0.102185	-0.455322	-0.100410	0.121174
0.115691	-1692.822526	-1579.737567	3272.560092	113.084959	4965.382618	2.929035	-1.683488	0.778715	0.098143	-0.865365	0.111331	-0.454747	-0.097935	0.112829
0.115709	-1692.829531	-1579.742878	3272.572409	113.086653	4965.401940	2.930090	-1.680580	0.856847	0.097517	-0.866016	0.119789	-0.454172	-0.095458	0.103788
0.115727	-1692.836537	-1579.748188	3272.584725	113.088348	4965.421261	2.931148	-1.677674	0.934989	0.096892	-0.866661	0.127506	-0.453598	-0.092981	0.094106
0.115745	-1692.843542	-1579.753499	3272.597041	113.090044	4965.440583	2.932208	-1.674769	1.013146	0.096267	-0.867300	0.134434	-0.453024	-0.090502	0.083844
0.115764	-1692.850548	-1579.758809	3272.609357	113.091739	4965.459905	2.933270	-1.671866	1.091324	0.095643	-0.867932	0.140529	-0.452451	-0.088022	0.073067
0.115782	-1692.857554	-1579.764119	3272.621673	113.093435	4965.479227	2.934336	-1.668965	1.169528	0.095019	-0.868558	0.145753	-0.451877	-0.085540	0.061841
0.115800	-1692.864560	-1579.769429	3272.633989	113.095132	4965.498550	2.935404	-1.666064	1.247764	0.094395	-0.869178	0.150074	-0.451303	-0.083056	0.050238
0.115818	-1692.871567	-1579.774738	3272.646305	113.096829	4965.517872	2.936475	-1.663165	1.326037	0.093771	-0.869792	0.153463	-0.450729	-0.080571	0.038330
0.115836	-1692.878573	-1579.780048	3272.658621	113.098526	4965.537195	2.937550	-1.660267	1.404351	0.093147	-0.870400	0.155901	-0.450154	-0.078084	0.026191
0.115855	-1692.885580	-1579.785357	3272.670937	113.100223	4965.556517	2.938627	-1.657370	1.482711	0.092523	-0.871003	0.157372	-0.449578	-0.075595	0.013898
0.115873	-1692.892587	-1579.790666	3272.683253	113.101921	4965.575840	2.939707	-1.654473	1.561122	0.091899	-0.871599	0.157867	-0.449001	-0.073103	0.001527
0.115891	-1692.899594	-1579.795975	3272.695569	113.103620	4965.595163	2.940791	-1.651577	1.639589	0.091274	-0.872189	0.157382	-0.448423	-0.070610	-0.010844
0.115909	-1692.906601	-1579.801283	3272.707884	113.105318	4965.614486	2.941877	-1.648681	1.718114	0.090650	-0.872773	0.155921	-0.447843	-0.068113	-0.023137
0.115927	-1692.913609	-1579.806591	3272.720200	113.107017	4965.633809	2.942966	-1.645785	1.796702	0.090025	-0.873352	0.153492	-0.447261	-0.065615	-0.035277
0.115945	-1692.920616	-1579.811900	3272.732516	113.108717	4965.653132	2.944057	-1.642889	1.875356	0.089400	-0.873924	0.150112	-0.446677	-0.063113	-0.047186
0.115964	-1692.927624	-1579.817207	3272.744832	113.110417	4965.672456	2.945151	-1.639993	1.954078	0.088776	-0.874490	0.145801	-0.446092	-0.060609	-0.058790
0.115982	-1692.934632	-1579.822515	3272.757147	113.112117	4965.691779	2.946247	-1.637097	2.032872	0.088151	-0.875051	0.140586	-0.445503	-0.058101	-0.070017
0.116000	-1692.941640	-1579.827823	3272.769463	113.113817	4965.711103	2.947345	-1.634200	2.111726	0.087527	-0.875604	0.134499	-0.444913	-0.055591	-0.080793
0.116018	-1692.948648	-1579.833130	3272.781778	113.115518	4965.730427	2.948444	-1.631303	2.190670	0.086903	-0.876152	0.127581	-0.444320	-0.053078	-0.091057
0.116036	-1692.955657	-1579.838437	3272.794094	113.117220	4965.749751	2.949544	-1.628405	2.269690	0.086280	-0.876693	0.119873	-0.443723	-0.050561	-0.100741
0.116055	-1692.962665	-1579.843744	3272.806409	113.118922	4965.769075	2.950645	-1.625506	2.348788	0.085657	-0.877228	0.111423	-0.443123	-0.048041	-0.109785
0.116073	-1692.969674	-1579.849050	3272.818725	113.120624	4965.788399	2.951747	-1.622606	2.427963	0.085035	-0.877756	0.102286	-0.442520	-0.045517	-0.118132
